,0,1,2,3
165,165,-8.599433333333334,0.00998645168764533,"[7, 5, 5, 4, 7, 3, 5, 4, 7, 10, 3, 3, 5, 5, 5, 3, 3, 3, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5]"
166,166,-8.972766666666667,0.00998645168764533,"[7, 5, 5, 4, 3, 7, 3, 3, 5, 10, 10, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
167,167,-8.5935,0.00998645168764533,"[7, 5, 5, 4, 10, 3, 7, 3, 3, 5, 10, 7, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
168,168,-9.968,0.00998645168764533,"[7, 3, 5, 5, 7, 3, 3, 5, 10, 10, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
169,169,-10.045466666666666,0.00998645168764533,"[3, 5, 5, 7, 7, 3, 3, 5, 10, 10, 7, 3, 3, 3, 3, 3, 3, 14, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
170,170,-10.772366666666667,0.00998645168764533,"[3, 5, 5, 7, 3, 3, 5, 10, 10, 7, 7, 3, 5, 5, 5, 3, 7, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 3, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5]"
171,171,-10.805299999999999,0.00998645168764533,"[3, 5, 5, 7, 7, 5, 10, 10, 10, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
172,172,-9.7064,0.00998645168764533,"[3, 5, 5, 7, 7, 5, 10, 10, 10, 3, 3, 7, 5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 5, 5, 5, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 5, 3, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
173,173,-10.771733333333334,0.00998645168764533,"[7, 5, 5, 10, 3, 7, 3, 3, 5, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7]"
174,174,-9.7197,0.00998645168764533,"[7, 5, 5, 10, 10, 3, 7, 3, 3, 5, 10, 7, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
175,175,-13.1986,0.00998645168764533,"[7, 5, 5, 10, 10, 3, 5, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
176,176,-11.073866666666667,0.00998645168764533,"[3, 5, 5, 5, 10, 10, 10, 7, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 7, 10, 10, 10, 7, 10, 10, 10, 10, 10, 10]"
177,177,-9.955333333333332,0.00998645168764533,"[3, 5, 5, 7, 7, 5, 10, 10, 10, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 7, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
178,178,-10.642500000000002,0.00998645168764533,"[7, 5, 5, 10, 3, 5, 10, 10, 5, 5, 5, 5, 5, 5, 5, 5, 3, 10, 10, 7, 10, 10, 10, 3, 7, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
179,179,-12.699333333333334,0.00998645168764533,"[7, 5, 5, 10, 3, 5, 10, 7, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 4]"
180,180,-6.5188,0.00998645168764533,"[9, 7, 5, 5, 9, 5, 10, 10, 10, 3, 7, 4, 4, 7, 10, 10, 10, 10, 10, 10, 10, 4, 7, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
181,181,-11.0977,0.00998645168764533,"[3, 5, 5, 5, 10, 10, 10, 4, 10, 4, 4, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
182,182,-7.777566666666666,0.00998645168764533,"[3, 5, 5, 5, 10, 10, 4, 10, 4, 7, 3, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7]"
183,183,-9.938833333333333,0.00998645168764533,"[3, 5, 5, 5, 10, 10, 7, 7, 10, 5, 5, 5, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 4, 4, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4]"
184,184,-8.896866666666668,0.00998645168764533,"[9, 7, 5, 5, 7, 9, 5, 10, 4, 4, 4, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
185,185,-8.222266666666668,0.00998645168764533,"[7, 5, 5, 9, 7, 9, 5, 10, 4, 4, 4, 7, 7, 7, 7, 7, 13, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
186,186,-9.770366666666668,0.00998645168764533,"[7, 5, 5, 9, 7, 9, 5, 9, 10, 4, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
187,187,-10.056533333333334,0.00998645168764533,"[9, 7, 5, 5, 7, 9, 5, 9, 7, 10, 4, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
188,188,-12.802666666666667,0.00998645168764533,"[9, 7, 5, 5, 7, 9, 5, 9, 7, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 13, 9, 9, 9, 9, 9, 9, 9]"
189,189,-11.793933333333333,0.00998645168764533,"[9, 9, 5, 5, 5, 4, 7, 9, 7, 7, 5, 5, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
190,190,-10.314266666666667,0.00998645168764533,"[9, 9, 5, 5, 5, 4, 7, 9, 7, 5, 5, 5, 5, 5, 5, 5, 14, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
191,191,-12.952233333333334,0.00998645168764533,"[9, 9, 5, 5, 5, 4, 7, 9, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
192,192,-12.952233333333334,0.00998645168764533,"[9, 9, 5, 5, 5, 4, 7, 7, 9, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
193,193,-12.952233333333334,0.00998645168764533,"[9, 9, 5, 5, 5, 4, 7, 9, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
194,194,-10.157133333333334,0.00998645168764533,"[9, 9, 5, 5, 5, 4, 4, 7, 7, 9, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
195,195,-8.837433333333333,0.00998645168764533,"[9, 9, 5, 5, 5, 4, 14, 10, 4, 4, 3, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 11, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
196,196,-11.1371,0.00998645168764533,"[9, 5, 5, 9, 5, 4, 10, 4, 4, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
197,197,-10.614966666666668,0.00998645168764533,"[9, 5, 5, 10, 9, 3, 7, 5, 9, 7, 7, 9, 9, 9, 7, 7, 7, 9, 9, 9, 9, 9, 5, 5, 5, 5, 5, 9, 9, 7, 7, 7, 7, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
198,198,-13.001633333333332,0.00998645168764533,"[3, 5, 5, 5, 10, 4, 4, 10, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
199,199,-11.608666666666668,0.00998645168764533,"[3, 5, 5, 5, 10, 4, 4, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 9, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
